event_id,timestamp,unit_number,credential_id,holder_type,access_point,direction,result
EVT-000118,2026-08-09T17:21:00+08:00,A-02-02,A-02-02-RES-2,resident,main_lobby,entry,granted
EVT-002298,2026-08-09T17:29:00+08:00,B-06-01,B-06-01-RES-2,resident,main_lobby,entry,granted
EVT-000766,2026-08-09T17:33:00+08:00,A-05-02,A-05-02-RES-1,resident,main_lobby,entry,granted
EVT-001570,2026-08-09T17:43:00+08:00,B-03-01,B-03-01-RES-1,resident,main_lobby,entry,granted
EVT-001624,2026-08-09T17:55:00+08:00,B-03-01,B-03-01-RES-2,resident,main_lobby,entry,granted
EVT-001274,2026-08-09T18:05:00+08:00,A-07-02,A-07-02-RES-2,resident,main_lobby,entry,granted
EVT-001828,2026-08-09T18:11:00+08:00,B-04-01,B-04-01-RES-2,resident,main_lobby,entry,granted
EVT-001730,2026-08-09T18:21:00+08:00,B-03-02,B-03-02-RES-1,resident,main_lobby,entry,granted
EVT-001376,2026-08-09T18:28:00+08:00,B-02-01,B-02-01-RES-2,resident,main_lobby,entry,granted
EVT-000918,2026-08-09T18:30:00+08:00,A-06-01,A-06-01-RES-2,resident,main_lobby,entry,granted
EVT-001518,2026-08-09T18:30:00+08:00,B-02-02,B-02-02-RES-2,resident,main_lobby,entry,granted
EVT-001018,2026-08-09T18:46:00+08:00,A-06-02,A-06-02-RES-1,resident,main_lobby,entry,granted
EVT-000218,2026-08-09T18:53:00+08:00,A-03-01,A-03-01-RES-2,resident,main_lobby,entry,granted
EVT-002452,2026-08-09T18:58:00+08:00,B-07-01,B-07-01-RES-1,resident,main_lobby,entry,granted
EVT-001420,2026-08-09T19:03:00+08:00,B-02-01,B-02-01-RES-3,resident,main_lobby,entry,granted
EVT-002044,2026-08-09T19:14:00+08:00,B-05-01,B-05-01-RES-1,resident,main_lobby,entry,granted
EVT-000266,2026-08-09T19:21:00+08:00,A-03-02,A-03-02-RES-1,resident,main_lobby,entry,granted
EVT-002827,2026-08-09T19:34:00+08:00,B-06-02,B-06-02-ACT-05,access_card,main_lobby,exit,granted
EVT-000418,2026-08-09T19:40:00+08:00,A-04-01,A-04-01-RES-1,resident,main_lobby,entry,granted
EVT-002138,2026-08-09T19:47:00+08:00,B-05-02,B-05-02-RES-1,resident,main_lobby,entry,granted
EVT-002667,2026-08-09T20:00:00+08:00,A-03-01,A-03-01-GUEST-03,visitor_card,main_lobby,exit,granted
EVT-001164,2026-08-09T20:07:00+08:00,A-07-01,A-07-01-RES-2,resident,main_lobby,entry,granted
EVT-002194,2026-08-09T20:19:00+08:00,B-05-02,B-05-02-RES-2,resident,main_lobby,entry,granted
EVT-000512,2026-08-09T20:25:00+08:00,A-04-01,A-04-01-RES-3,resident,main_lobby,entry,granted
EVT-002398,2026-08-09T20:26:00+08:00,B-06-02,B-06-02-RES-2,resident,main_lobby,entry,granted
EVT-001322,2026-08-09T20:32:00+08:00,B-02-01,B-02-01-RES-1,resident,main_lobby,entry,granted
EVT-000568,2026-08-09T20:36:00+08:00,A-04-02,A-04-02-RES-1,resident,main_lobby,entry,granted
EVT-002779,2026-08-09T20:40:00+08:00,B-06-02,B-06-02-ACT-02,access_card,main_lobby,entry,granted
EVT-002763,2026-08-09T20:43:00+08:00,B-06-02,B-06-02-ACT-01,access_card,main_lobby,entry,granted
EVT-000064,2026-08-09T20:46:00+08:00,A-02-02,A-02-02-RES-1,resident,main_lobby,entry,granted
EVT-001884,2026-08-09T20:57:00+08:00,B-04-01,B-04-01-RES-3,resident,main_lobby,entry,granted
EVT-001114,2026-08-09T21:01:00+08:00,A-07-01,A-07-01-RES-1,resident,main_lobby,entry,granted
EVT-002354,2026-08-09T21:13:00+08:00,B-06-02,B-06-02-RES-1,resident,main_lobby,entry,granted
EVT-002246,2026-08-09T21:15:00+08:00,B-06-01,B-06-01-RES-1,resident,main_lobby,entry,granted
EVT-000372,2026-08-09T21:17:00+08:00,A-03-02,A-03-02-RES-3,resident,main_lobby,entry,granted
EVT-000818,2026-08-09T21:17:00+08:00,A-05-02,A-05-02-RES-2,resident,main_lobby,entry,granted
EVT-000868,2026-08-09T21:17:00+08:00,A-06-01,A-06-01-RES-1,resident,main_lobby,entry,granted
EVT-000166,2026-08-09T21:19:00+08:00,A-03-01,A-03-01-RES-1,resident,main_lobby,entry,granted
EVT-000014,2026-08-09T21:27:00+08:00,A-02-01,A-02-01-RES-1,resident,main_lobby,entry,granted
EVT-000964,2026-08-09T22:02:00+08:00,A-06-01,A-06-01-RES-3,resident,main_lobby,entry,granted
EVT-001222,2026-08-09T22:08:00+08:00,A-07-02,A-07-02-RES-1,resident,main_lobby,entry,granted
EVT-002859,2026-08-09T22:08:00+08:00,B-06-02,B-06-02-ACT-07,access_card,main_lobby,entry,granted
EVT-002092,2026-08-09T22:13:00+08:00,B-05-01,B-05-01-RES-2,resident,main_lobby,entry,granted
EVT-000668,2026-08-09T22:30:00+08:00,A-05-01,A-05-01-RES-2,resident,main_lobby,entry,granted
EVT-002514,2026-08-09T22:30:00+08:00,B-07-01,B-07-01-RES-2,resident,main_lobby,entry,granted
EVT-002795,2026-08-09T22:31:00+08:00,B-06-02,B-06-02-ACT-03,access_card,main_lobby,entry,granted
EVT-001780,2026-08-09T22:35:00+08:00,B-04-01,B-04-01-RES-1,resident,main_lobby,entry,granted
EVT-001676,2026-08-09T22:39:00+08:00,B-03-01,B-03-01-RES-3,resident,main_lobby,entry,granted
EVT-002562,2026-08-09T22:51:00+08:00,B-07-02,B-07-02-RES-1,resident,main_lobby,entry,granted
EVT-001992,2026-08-09T22:58:00+08:00,B-04-02,B-04-02-RES-2,resident,main_lobby,entry,granted
EVT-002728,2026-08-10T04:00:00+08:00,B-04-01,B-04-01-WK-09-4,visitor_qr,main_lobby,exit,granted
EVT-002139,2026-08-10T07:13:00+08:00,B-05-02,B-05-02-RES-1,resident,main_lobby,exit,granted
EVT-000065,2026-08-10T07:15:00+08:00,A-02-02,A-02-02-RES-1,resident,main_lobby,exit,granted
EVT-000167,2026-08-10T07:19:00+08:00,A-03-01,A-03-01-RES-1,resident,main_lobby,exit,granted
EVT-000513,2026-08-10T07:20:00+08:00,A-04-01,A-04-01-RES-3,resident,main_lobby,exit,granted
EVT-002093,2026-08-10T07:20:00+08:00,B-05-01,B-05-01-RES-2,resident,main_lobby,exit,granted
EVT-001471,2026-08-10T07:22:00+08:00,B-02-02,B-02-02-RES-1,resident,main_lobby,exit,granted
EVT-001993,2026-08-10T07:27:00+08:00,B-04-02,B-04-02-RES-2,resident,main_lobby,exit,granted
EVT-001625,2026-08-10T07:30:00+08:00,B-03-01,B-03-01-RES-2,resident,main_lobby,exit,granted
EVT-002247,2026-08-10T07:42:00+08:00,B-06-01,B-06-01-RES-1,resident,main_lobby,exit,granted
EVT-001677,2026-08-10T07:50:00+08:00,B-03-01,B-03-01-RES-3,resident,main_lobby,exit,granted
EVT-000669,2026-08-10T07:57:00+08:00,A-05-01,A-05-01-RES-2,resident,main_lobby,exit,granted
EVT-002722,2026-08-10T08:00:00+08:00,B-04-01,B-04-01-WK-09-1,visitor_qr,main_lobby,exit,granted
EVT-001019,2026-08-10T08:08:00+08:00,A-06-02,A-06-02-RES-1,resident,main_lobby,exit,granted
EVT-000767,2026-08-10T08:10:00+08:00,A-05-02,A-05-02-RES-1,resident,main_lobby,exit,granted
EVT-001885,2026-08-10T08:10:00+08:00,B-04-01,B-04-01-RES-3,resident,main_lobby,exit,granted
EVT-002453,2026-08-10T08:10:00+08:00,B-07-01,B-07-01-RES-1,resident,main_lobby,exit,granted
EVT-002563,2026-08-10T08:10:00+08:00,B-07-02,B-07-02-RES-1,resident,main_lobby,exit,granted
EVT-001223,2026-08-10T08:15:00+08:00,A-07-02,A-07-02-RES-1,resident,main_lobby,exit,granted
EVT-002299,2026-08-10T08:16:00+08:00,B-06-01,B-06-01-RES-2,resident,main_lobby,exit,granted
EVT-001829,2026-08-10T08:26:00+08:00,B-04-01,B-04-01-RES-2,resident,main_lobby,exit,granted
EVT-000319,2026-08-10T08:27:00+08:00,A-03-02,A-03-02-RES-2,resident,main_lobby,exit,granted
EVT-002045,2026-08-10T08:29:00+08:00,B-05-01,B-05-01-RES-1,resident,main_lobby,exit,granted
EVT-000965,2026-08-10T08:34:00+08:00,A-06-01,A-06-01-RES-3,resident,main_lobby,exit,granted
EVT-000219,2026-08-10T08:39:00+08:00,A-03-01,A-03-01-RES-2,resident,main_lobby,exit,granted
EVT-001061,2026-08-10T08:50:00+08:00,A-06-02,A-06-02-RES-2,resident,main_lobby,exit,granted
EVT-002621,2026-08-10T08:54:00+08:00,B-07-02,B-07-02-RES-2,resident,main_lobby,exit,granted
EVT-002399,2026-08-10T09:09:00+08:00,B-06-02,B-06-02-RES-2,resident,main_lobby,exit,granted
EVT-000119,2026-08-10T09:10:00+08:00,A-02-02,A-02-02-RES-2,resident,main_lobby,exit,granted
EVT-000719,2026-08-10T09:19:00+08:00,A-05-01,A-05-01-RES-3,resident,main_lobby,exit,granted
EVT-000919,2026-08-10T09:26:00+08:00,A-06-01,A-06-01-RES-2,resident,main_lobby,exit,granted
EVT-001571,2026-08-10T09:31:00+08:00,B-03-01,B-03-01-RES-1,resident,main_lobby,exit,granted
EVT-000267,2026-08-10T09:35:00+08:00,A-03-02,A-03-02-RES-1,resident,main_lobby,exit,granted
EVT-002355,2026-08-10T09:35:00+08:00,B-06-02,B-06-02-RES-1,resident,main_lobby,exit,granted
EVT-001937,2026-08-10T09:53:00+08:00,B-04-02,B-04-02-RES-1,resident,main_lobby,exit,granted
EVT-001377,2026-08-10T09:54:00+08:00,B-02-01,B-02-01-RES-2,resident,main_lobby,exit,granted
EVT-000569,2026-08-10T10:18:00+08:00,A-04-02,A-04-02-RES-1,resident,main_lobby,exit,granted
EVT-000463,2026-08-10T10:23:00+08:00,A-04-01,A-04-01-RES-2,resident,main_lobby,exit,granted
EVT-002195,2026-08-10T10:23:00+08:00,B-05-02,B-05-02-RES-2,resident,main_lobby,exit,granted
EVT-001165,2026-08-10T10:33:00+08:00,A-07-01,A-07-01-RES-2,resident,main_lobby,exit,granted
EVT-001421,2026-08-10T10:33:00+08:00,B-02-01,B-02-01-RES-3,resident,main_lobby,exit,granted
EVT-001323,2026-08-10T10:54:00+08:00,B-02-01,B-02-01-RES-1,resident,main_lobby,exit,granted
EVT-001519,2026-08-10T10:57:00+08:00,B-02-02,B-02-02-RES-2,resident,main_lobby,exit,granted
EVT-002726,2026-08-10T11:40:00+08:00,B-04-01,B-04-01-WK-09-3,visitor_qr,main_lobby,exit,granted
EVT-002724,2026-08-10T12:20:00+08:00,B-04-01,B-04-01-WK-09-2,visitor_qr,main_lobby,exit,granted
EVT-002668,2026-08-10T15:00:00+08:00,A-03-01,A-03-01-GUEST-04,visitor_card,main_lobby,entry,granted
EVT-002669,2026-08-10T15:04:00+08:00,A-03-01,A-03-01-GUEST-04,visitor_card,lift_lobby,entry,granted
EVT-000670,2026-08-10T17:01:00+08:00,A-05-01,A-05-01-RES-2,resident,main_lobby,entry,granted
EVT-001378,2026-08-10T17:05:00+08:00,B-02-01,B-02-01-RES-2,resident,main_lobby,entry,granted
EVT-002564,2026-08-10T17:19:00+08:00,B-07-02,B-07-02-RES-1,resident,main_lobby,entry,granted
EVT-000570,2026-08-10T17:25:00+08:00,A-04-02,A-04-02-RES-1,resident,main_lobby,entry,granted
EVT-001678,2026-08-10T17:31:00+08:00,B-03-01,B-03-01-RES-3,resident,main_lobby,entry,granted
EVT-000268,2026-08-10T17:33:00+08:00,A-03-02,A-03-02-RES-1,resident,main_lobby,entry,granted
EVT-000320,2026-08-10T17:34:00+08:00,A-03-02,A-03-02-RES-2,resident,main_lobby,entry,granted
EVT-002400,2026-08-10T18:06:00+08:00,B-06-02,B-06-02-RES-2,resident,main_lobby,entry,granted
EVT-002454,2026-08-10T18:11:00+08:00,B-07-01,B-07-01-RES-1,resident,main_lobby,entry,granted
EVT-000066,2026-08-10T18:12:00+08:00,A-02-02,A-02-02-RES-1,resident,main_lobby,entry,granted
EVT-001886,2026-08-10T18:14:00+08:00,B-04-01,B-04-01-RES-3,resident,main_lobby,entry,granted
EVT-001994,2026-08-10T18:16:00+08:00,B-04-02,B-04-02-RES-2,resident,main_lobby,entry,granted
EVT-002140,2026-08-10T18:25:00+08:00,B-05-02,B-05-02-RES-1,resident,main_lobby,entry,granted
EVT-001626,2026-08-10T18:32:00+08:00,B-03-01,B-03-01-RES-2,resident,main_lobby,entry,granted
EVT-001224,2026-08-10T18:45:00+08:00,A-07-02,A-07-02-RES-1,resident,main_lobby,entry,granted
EVT-000966,2026-08-10T18:48:00+08:00,A-06-01,A-06-01-RES-3,resident,main_lobby,entry,granted
EVT-002622,2026-08-10T19:03:00+08:00,B-07-02,B-07-02-RES-2,resident,main_lobby,entry,granted
EVT-000168,2026-08-10T19:13:00+08:00,A-03-01,A-03-01-RES-1,resident,main_lobby,entry,granted
EVT-002094,2026-08-10T19:39:00+08:00,B-05-01,B-05-01-RES-2,resident,main_lobby,entry,granted
EVT-001422,2026-08-10T19:49:00+08:00,B-02-01,B-02-01-RES-3,resident,main_lobby,entry,granted
EVT-001472,2026-08-10T19:50:00+08:00,B-02-02,B-02-02-RES-1,resident,main_lobby,entry,granted
EVT-002300,2026-08-10T19:56:00+08:00,B-06-01,B-06-01-RES-2,resident,main_lobby,entry,granted
EVT-000768,2026-08-10T19:59:00+08:00,A-05-02,A-05-02-RES-1,resident,main_lobby,entry,granted
EVT-000514,2026-08-10T20:20:00+08:00,A-04-01,A-04-01-RES-3,resident,main_lobby,entry,granted
EVT-002046,2026-08-10T20:36:00+08:00,B-05-01,B-05-01-RES-1,resident,main_lobby,entry,granted
EVT-000720,2026-08-10T20:38:00+08:00,A-05-01,A-05-01-RES-3,resident,main_lobby,entry,granted
EVT-002356,2026-08-10T20:39:00+08:00,B-06-02,B-06-02-RES-1,resident,main_lobby,entry,granted
EVT-002196,2026-08-10T20:44:00+08:00,B-05-02,B-05-02-RES-2,resident,main_lobby,entry,granted
EVT-000220,2026-08-10T21:01:00+08:00,A-03-01,A-03-01-RES-2,resident,main_lobby,entry,granted
EVT-001324,2026-08-10T21:10:00+08:00,B-02-01,B-02-01-RES-1,resident,main_lobby,entry,granted
EVT-001572,2026-08-10T21:28:00+08:00,B-03-01,B-03-01-RES-1,resident,main_lobby,entry,granted
EVT-001830,2026-08-10T21:34:00+08:00,B-04-01,B-04-01-RES-2,resident,main_lobby,entry,granted
EVT-002248,2026-08-10T21:52:00+08:00,B-06-01,B-06-01-RES-1,resident,main_lobby,entry,granted
EVT-001520,2026-08-10T22:02:00+08:00,B-02-02,B-02-02-RES-2,resident,main_lobby,entry,granted
EVT-001938,2026-08-10T22:16:00+08:00,B-04-02,B-04-02-RES-1,resident,main_lobby,entry,granted
EVT-001166,2026-08-10T22:20:00+08:00,A-07-01,A-07-01-RES-2,resident,main_lobby,entry,granted
EVT-000120,2026-08-10T22:28:00+08:00,A-02-02,A-02-02-RES-2,resident,main_lobby,entry,granted
EVT-001020,2026-08-10T22:34:00+08:00,A-06-02,A-06-02-RES-1,resident,main_lobby,entry,granted
EVT-000920,2026-08-10T22:35:00+08:00,A-06-01,A-06-01-RES-2,resident,main_lobby,entry,granted
EVT-001062,2026-08-10T22:46:00+08:00,A-06-02,A-06-02-RES-2,resident,main_lobby,entry,granted
EVT-000464,2026-08-10T22:47:00+08:00,A-04-01,A-04-01-RES-2,resident,main_lobby,entry,granted
EVT-002828,2026-08-11T06:02:00+08:00,B-06-02,B-06-02-ACT-05,access_card,main_lobby,exit,granted
EVT-002764,2026-08-11T06:58:00+08:00,B-06-02,B-06-02-ACT-01,access_card,main_lobby,exit,granted
EVT-002623,2026-08-11T07:00:00+08:00,B-07-02,B-07-02-RES-2,resident,main_lobby,exit,granted
EVT-001473,2026-08-11T07:03:00+08:00,B-02-02,B-02-02-RES-1,resident,main_lobby,exit,granted
EVT-000819,2026-08-11T07:08:00+08:00,A-05-02,A-05-02-RES-2,resident,main_lobby,exit,granted
EVT-002455,2026-08-11T07:26:00+08:00,B-07-01,B-07-01-RES-1,resident,main_lobby,exit,granted
EVT-001021,2026-08-11T07:33:00+08:00,A-06-02,A-06-02-RES-1,resident,main_lobby,exit,granted
EVT-002796,2026-08-11T07:34:00+08:00,B-06-02,B-06-02-ACT-03,access_card,main_lobby,exit,granted
EVT-001275,2026-08-11T07:37:00+08:00,A-07-02,A-07-02-RES-2,resident,main_lobby,exit,granted
EVT-002860,2026-08-11T07:40:00+08:00,B-06-02,B-06-02-ACT-07,access_card,main_lobby,exit,granted
EVT-002401,2026-08-11T07:48:00+08:00,B-06-02,B-06-02-RES-2,resident,main_lobby,exit,granted
EVT-002141,2026-08-11T07:59:00+08:00,B-05-02,B-05-02-RES-1,resident,main_lobby,exit,granted
EVT-000869,2026-08-11T08:06:00+08:00,A-06-01,A-06-01-RES-1,resident,main_lobby,exit,granted
EVT-001521,2026-08-11T08:07:00+08:00,B-02-02,B-02-02-RES-2,resident,main_lobby,exit,granted
EVT-000015,2026-08-11T08:08:00+08:00,A-02-01,A-02-01-RES-1,resident,main_lobby,exit,granted
EVT-001423,2026-08-11T08:10:00+08:00,B-02-01,B-02-01-RES-3,resident,main_lobby,exit,granted
EVT-001781,2026-08-11T08:12:00+08:00,B-04-01,B-04-01-RES-1,resident,main_lobby,exit,granted
EVT-002301,2026-08-11T08:16:00+08:00,B-06-01,B-06-01-RES-2,resident,main_lobby,exit,granted
EVT-000617,2026-08-11T08:21:00+08:00,A-05-01,A-05-01-RES-1,resident,main_lobby,exit,granted
EVT-001939,2026-08-11T08:24:00+08:00,B-04-02,B-04-02-RES-1,resident,main_lobby,exit,granted
EVT-002047,2026-08-11T08:26:00+08:00,B-05-01,B-05-01-RES-1,resident,main_lobby,exit,granted
EVT-000067,2026-08-11T08:27:00+08:00,A-02-02,A-02-02-RES-1,resident,main_lobby,exit,granted
EVT-001115,2026-08-11T08:28:00+08:00,A-07-01,A-07-01-RES-1,resident,main_lobby,exit,granted
EVT-002515,2026-08-11T08:30:00+08:00,B-07-01,B-07-01-RES-2,resident,main_lobby,exit,granted
EVT-000671,2026-08-11T08:35:00+08:00,A-05-01,A-05-01-RES-2,resident,main_lobby,exit,granted
EVT-001731,2026-08-11T08:35:00+08:00,B-03-02,B-03-02-RES-1,resident,main_lobby,exit,granted
EVT-000721,2026-08-11T08:44:00+08:00,A-05-01,A-05-01-RES-3,resident,main_lobby,exit,granted
EVT-002357,2026-08-11T08:44:00+08:00,B-06-02,B-06-02-RES-1,resident,main_lobby,exit,granted
EVT-001225,2026-08-11T08:48:00+08:00,A-07-02,A-07-02-RES-1,resident,main_lobby,exit,granted
EVT-001679,2026-08-11T08:49:00+08:00,B-03-01,B-03-01-RES-3,resident,main_lobby,exit,granted
EVT-000321,2026-08-11T08:58:00+08:00,A-03-02,A-03-02-RES-2,resident,main_lobby,exit,granted
EVT-001995,2026-08-11T08:58:00+08:00,B-04-02,B-04-02-RES-2,resident,main_lobby,exit,granted
EVT-001063,2026-08-11T09:03:00+08:00,A-06-02,A-06-02-RES-2,resident,main_lobby,exit,granted
EVT-002197,2026-08-11T09:05:00+08:00,B-05-02,B-05-02-RES-2,resident,main_lobby,exit,granted
EVT-000515,2026-08-11T09:09:00+08:00,A-04-01,A-04-01-RES-3,resident,main_lobby,exit,granted
EVT-000571,2026-08-11T09:10:00+08:00,A-04-02,A-04-02-RES-1,resident,main_lobby,exit,granted
EVT-001887,2026-08-11T09:12:00+08:00,B-04-01,B-04-01-RES-3,resident,main_lobby,exit,granted
EVT-001831,2026-08-11T09:14:00+08:00,B-04-01,B-04-01-RES-2,resident,main_lobby,exit,granted
EVT-000169,2026-08-11T09:29:00+08:00,A-03-01,A-03-01-RES-1,resident,main_lobby,exit,granted
EVT-000769,2026-08-11T09:33:00+08:00,A-05-02,A-05-02-RES-1,resident,main_lobby,exit,granted
EVT-002565,2026-08-11T09:34:00+08:00,B-07-02,B-07-02-RES-1,resident,main_lobby,exit,granted
EVT-001325,2026-08-11T09:49:00+08:00,B-02-01,B-02-01-RES-1,resident,main_lobby,exit,granted
EVT-001379,2026-08-11T09:52:00+08:00,B-02-01,B-02-01-RES-2,resident,main_lobby,exit,granted
EVT-000373,2026-08-11T09:53:00+08:00,A-03-02,A-03-02-RES-3,resident,main_lobby,exit,granted
EVT-001627,2026-08-11T10:33:00+08:00,B-03-01,B-03-01-RES-2,resident,main_lobby,exit,granted
EVT-000121,2026-08-11T10:35:00+08:00,A-02-02,A-02-02-RES-2,resident,main_lobby,exit,granted
EVT-000465,2026-08-11T10:37:00+08:00,A-04-01,A-04-01-RES-2,resident,main_lobby,exit,granted
EVT-001167,2026-08-11T10:37:00+08:00,A-07-01,A-07-01-RES-2,resident,main_lobby,exit,granted
EVT-001573,2026-08-11T10:37:00+08:00,B-03-01,B-03-01-RES-1,resident,main_lobby,exit,granted
EVT-002249,2026-08-11T10:49:00+08:00,B-06-01,B-06-01-RES-1,resident,main_lobby,exit,granted
EVT-000419,2026-08-11T10:54:00+08:00,A-04-01,A-04-01-RES-1,resident,main_lobby,exit,granted
EVT-000122,2026-08-11T17:07:00+08:00,A-02-02,A-02-02-RES-2,resident,main_lobby,entry,granted
EVT-001888,2026-08-11T17:11:00+08:00,B-04-01,B-04-01-RES-3,resident,main_lobby,entry,granted
EVT-001424,2026-08-11T17:15:00+08:00,B-02-01,B-02-01-RES-3,resident,main_lobby,entry,granted
EVT-001996,2026-08-11T17:18:00+08:00,B-04-02,B-04-02-RES-2,resident,main_lobby,entry,granted
EVT-001168,2026-08-11T17:22:00+08:00,A-07-01,A-07-01-RES-2,resident,main_lobby,entry,granted
EVT-000820,2026-08-11T17:25:00+08:00,A-05-02,A-05-02-RES-2,resident,main_lobby,entry,granted
EVT-001064,2026-08-11T17:27:00+08:00,A-06-02,A-06-02-RES-2,resident,main_lobby,entry,granted
EVT-000618,2026-08-11T17:37:00+08:00,A-05-01,A-05-01-RES-1,resident,main_lobby,entry,granted
EVT-001022,2026-08-11T17:53:00+08:00,A-06-02,A-06-02-RES-1,resident,main_lobby,entry,granted
EVT-001326,2026-08-11T17:57:00+08:00,B-02-01,B-02-01-RES-1,resident,main_lobby,entry,granted
EVT-002670,2026-08-11T18:00:00+08:00,A-03-01,A-03-01-GUEST-04,visitor_card,main_lobby,exit,granted
EVT-002198,2026-08-11T18:03:00+08:00,B-05-02,B-05-02-RES-2,resident,main_lobby,entry,granted
EVT-002876,2026-08-11T18:13:00+08:00,B-06-02,B-06-02-ACT-08,access_card,main_lobby,exit,granted
EVT-000068,2026-08-11T18:17:00+08:00,A-02-02,A-02-02-RES-1,resident,main_lobby,entry,granted
EVT-001782,2026-08-11T18:39:00+08:00,B-04-01,B-04-01-RES-1,resident,main_lobby,entry,granted
EVT-002516,2026-08-11T18:40:00+08:00,B-07-01,B-07-01-RES-2,resident,main_lobby,entry,granted
EVT-001832,2026-08-11T18:42:00+08:00,B-04-01,B-04-01-RES-2,resident,main_lobby,entry,granted
EVT-002812,2026-08-11T18:43:00+08:00,B-06-02,B-06-02-ACT-04,access_card,main_lobby,exit,granted
EVT-002302,2026-08-11T19:05:00+08:00,B-06-01,B-06-01-RES-2,resident,main_lobby,entry,granted
EVT-000420,2026-08-11T19:12:00+08:00,A-04-01,A-04-01-RES-1,resident,main_lobby,entry,granted
EVT-002456,2026-08-11T19:19:00+08:00,B-07-01,B-07-01-RES-1,resident,main_lobby,entry,granted
EVT-002844,2026-08-11T19:21:00+08:00,B-06-02,B-06-02-ACT-06,access_card,main_lobby,exit,granted
EVT-001628,2026-08-11T19:26:00+08:00,B-03-01,B-03-01-RES-2,resident,main_lobby,entry,granted
EVT-000322,2026-08-11T19:52:00+08:00,A-03-02,A-03-02-RES-2,resident,main_lobby,entry,granted
EVT-001116,2026-08-11T19:53:00+08:00,A-07-01,A-07-01-RES-1,resident,main_lobby,entry,granted
EVT-001680,2026-08-11T19:53:00+08:00,B-03-01,B-03-01-RES-3,resident,main_lobby,entry,granted
EVT-000770,2026-08-11T19:54:00+08:00,A-05-02,A-05-02-RES-1,resident,main_lobby,entry,granted
EVT-002566,2026-08-11T20:03:00+08:00,B-07-02,B-07-02-RES-1,resident,main_lobby,entry,granted
EVT-001522,2026-08-11T20:11:00+08:00,B-02-02,B-02-02-RES-2,resident,main_lobby,entry,granted
EVT-000722,2026-08-11T20:22:00+08:00,A-05-01,A-05-01-RES-3,resident,main_lobby,entry,granted
EVT-000170,2026-08-11T20:28:00+08:00,A-03-01,A-03-01-RES-1,resident,main_lobby,entry,granted
EVT-001474,2026-08-11T20:28:00+08:00,B-02-02,B-02-02-RES-1,resident,main_lobby,entry,granted
EVT-002142,2026-08-11T20:35:00+08:00,B-05-02,B-05-02-RES-1,resident,main_lobby,entry,granted
EVT-002048,2026-08-11T21:06:00+08:00,B-05-01,B-05-01-RES-1,resident,main_lobby,entry,granted
EVT-002250,2026-08-11T21:09:00+08:00,B-06-01,B-06-01-RES-1,resident,main_lobby,entry,granted
EVT-001574,2026-08-11T21:22:00+08:00,B-03-01,B-03-01-RES-1,resident,main_lobby,entry,granted
EVT-000572,2026-08-11T21:29:00+08:00,A-04-02,A-04-02-RES-1,resident,main_lobby,entry,granted
EVT-000016,2026-08-11T21:31:00+08:00,A-02-01,A-02-01-RES-1,resident,main_lobby,entry,granted
EVT-000374,2026-08-11T21:37:00+08:00,A-03-02,A-03-02-RES-3,resident,main_lobby,entry,granted
EVT-002402,2026-08-11T21:39:00+08:00,B-06-02,B-06-02-RES-2,resident,main_lobby,entry,granted
EVT-000870,2026-08-11T21:47:00+08:00,A-06-01,A-06-01-RES-1,resident,main_lobby,entry,granted
EVT-002780,2026-08-11T22:07:00+08:00,B-06-02,B-06-02-ACT-02,access_card,main_lobby,entry,granted
EVT-001276,2026-08-11T22:24:00+08:00,A-07-02,A-07-02-RES-2,resident,main_lobby,entry,granted
EVT-001732,2026-08-11T22:24:00+08:00,B-03-02,B-03-02-RES-1,resident,main_lobby,entry,granted
EVT-001940,2026-08-11T22:24:00+08:00,B-04-02,B-04-02-RES-1,resident,main_lobby,entry,granted
EVT-001226,2026-08-11T22:25:00+08:00,A-07-02,A-07-02-RES-1,resident,main_lobby,entry,granted
EVT-002693,2026-08-11T22:31:00+08:00,A-05-02,A-05-02-TEMP-03,visitor_card,main_lobby,entry,granted
EVT-002624,2026-08-11T22:35:00+08:00,B-07-02,B-07-02-RES-2,resident,main_lobby,entry,granted
EVT-000672,2026-08-11T22:38:00+08:00,A-05-01,A-05-01-RES-2,resident,main_lobby,entry,granted
